t com min rx ry rz
0.8 1.782321 0.8984373 45 9.84819E-06 5.92749E-06
0.82 1.621437 0.7375534 45 9.84819E-06 5.92749E-06
0.84 1.456629 0.5727453 45 9.84819E-06 5.92749E-06
0.86 1.287897 0.4040134 45 9.84819E-06 5.92749E-06
0.88 1.115241 0.2313576 45 9.84819E-06 5.92749E-06
0.9 0.9386615 0.05477762 45 9.84819E-06 5.92749E-06
0.92 0.7581575 -0.1257263 45 9.84819E-06 5.92749E-06
0.94 0.5737295 -0.3101543 45 9.84819E-06 5.92749E-06
0.96 0.4704452 -0.4134383 45 9.848191E-06 5.927491E-06
0.98 0.3906721 -0.4932113 45 9.848191E-06 5.927491E-06
1 0.3247891 -0.5590943 45 9.848191E-06 5.927491E-06
1.02 0.2689894 -0.614894 45 9.848191E-06 5.927491E-06
1.04 0.2214479 -0.6624355 45 9.848191E-06 5.927491E-06
1.06 0.1811992 -0.7026843 45 9.848191E-06 5.927491E-06
1.08 0.1476963 -0.7361872 45 9.848191E-06 5.927491E-06
1.1 0.1206096 -0.763274 45 9.848191E-06 5.927491E-06
1.12 0.09972647 -0.784157 45 9.848191E-06 5.927491E-06
1.14 0.08489849 -0.798985 45 9.848191E-06 5.927491E-06
1.16 0.07601227 -0.8078712 45 9.848191E-06 5.927491E-06
1.18 0.07297309 -0.8109103 45 9.848191E-06 5.927491E-06
1.2 0.07569494 -0.8081886 45 9.848191E-06 5.927491E-06
1.22 0.08405711 -0.7998264 45 9.848191E-06 5.927491E-06
1.24 0.0976609 -0.7862226 45 9.848191E-06 5.927491E-06
1.26 0.1158262 -0.7680572 45 9.848191E-06 5.927491E-06
1.28 0.1376716 -0.7462118 45 9.848191E-06 5.927491E-06
1.3 0.1622133 -0.7216702 45 9.848191E-06 5.927491E-06
1.32 0.1884594 -0.6954241 45 9.848191E-06 5.927491E-06
1.34 0.2154854 -0.6683981 45 9.848191E-06 5.927491E-06
1.36 0.2424802 -0.6414033 45 9.848191E-06 5.927491E-06
1.38 0.2687676 -0.6151159 45 9.848191E-06 5.927491E-06
1.4 0.2938069 -0.5900766 45 9.848191E-06 5.927491E-06
1.42 0.3171818 -0.5667017 45 9.848191E-06 5.927491E-06
1.44 0.3385829 -0.5453005 45 9.848191E-06 5.927491E-06
1.46 0.3577882 -0.5260953 45 9.848191E-06 5.927491E-06
1.48 0.3746448 -0.5092387 45 9.848191E-06 5.927491E-06
1.5 0.3890522 -0.4948312 45 9.848191E-06 5.927491E-06
1.52 0.400949 -0.4829345 45 9.848191E-06 5.927491E-06
1.54 0.4103012 -0.4735823 45 9.848191E-06 5.927491E-06
1.56 0.4170943 -0.4667891 45 9.848191E-06 5.927491E-06
1.58 0.4213264 -0.4625571 45 9.848191E-06 5.927491E-06
1.6 0.423004 -0.4608794 45 9.848191E-06 5.927491E-06
1.62 0.4221401 -0.4617434 45 9.848191E-06 5.927491E-06
1.64 0.4187562 -0.4651272 45 9.848191E-06 5.927491E-06
1.66 0.4129301 -0.4709533 45 9.848191E-06 5.927491E-06
1.68 0.4048072 -0.4790763 45 9.848191E-06 5.927491E-06
1.7 0.3945961 -0.4892874 45 9.848191E-06 5.927491E-06
1.72 0.3825601 -0.5013233 45 9.848191E-06 5.927491E-06
1.74 0.3690069 -0.5148766 45 9.848191E-06 5.927491E-06
1.76 0.3542767 -0.5296068 45 9.848191E-06 5.927491E-06
1.78 0.3387294 -0.5451541 45 9.848191E-06 5.927491E-06
1.8 0.3227326 -0.5611509 45 9.848191E-06 5.927491E-06
1.82 0.3066505 -0.577233 45 9.848191E-06 5.927491E-06
1.84 0.2908339 -0.5930495 45 9.848191E-06 5.927491E-06
1.86 0.2756127 -0.6082708 45 9.848191E-06 5.927491E-06
1.88 0.2612897 -0.6225938 45 9.848191E-06 5.927491E-06
1.9 0.2481368 -0.6357467 45 9.848191E-06 5.927491E-06
1.92 0.2363917 -0.6474918 45 9.848191E-06 5.927491E-06
1.94 0.2262569 -0.6576266 45 9.848191E-06 5.927491E-06
1.96 0.2178989 -0.6659845 45 9.848191E-06 5.92749E-06
1.98 0.2114485 -0.6724349 45 1.077231E-05 8.158509E-06
2 0.2070011 -0.6768827 45 1.169642E-05 1.038952E-05
2.02 0.2046173 -0.6792666 45 1.262054E-05 1.262054E-05
2.04 0.204324 -0.6795598 45 1.354466E-05 1.485156E-05
2.06 0.2061149 -0.6777688 44.99999 1.354466E-05 1.485156E-05
2.08 0.2099351 -0.6739486 44.99998 1.446877E-05 1.708258E-05
2.1 0.2156568 -0.6682268 44.99998 1.446877E-05 1.708257E-05
2.12 0.2230872 -0.6607965 44.99998 1.539289E-05 1.931359E-05
2.14 0.2319801 -0.6519036 44.99997 1.539289E-05 1.931359E-05
2.16 0.242051 -0.6418327 44.99997 1.446877E-05 1.708257E-05
2.18 0.2529933 -0.6308908 44.99997 5.544699E-06 1.33861E-05
2.2 0.2644933 -0.6193908 44.99997 5.544698E-06 1.33861E-05
2.22 0.2762434 -0.6076407 44.99997 5.544698E-06 1.33861E-05
2.24 0.2879528 -0.5959314 44.99997 5.544698E-06 1.33861E-05
2.26 0.2993545 -0.5845296 44.99996 4.620581E-06 1.115508E-05
2.28 0.3102106 -0.5736735 44.99995 4.62058E-06 1.115508E-05
2.3 0.3203138 -0.5635704 44.99995 4.62058E-06 1.115508E-05
2.32 0.3294874 -0.5543966 44.99994 4.620579E-06 1.115508E-05
2.34 0.3375852 -0.5462989 44.99994 3.696463E-06 8.924065E-06
2.36 0.3444883 -0.5393965 44.99994 3.696461E-06 8.924062E-06
2.38 0.3501037 -0.5337803 44.99994 3.696462E-06 8.924065E-06
2.4 0.3543615 -0.5295233 44.99992 3.69646E-06 8.924061E-06
2.42 0.3572128 -0.526672 44.99991 4.620574E-06 1.115508E-05
2.44 0.3586281 -0.5252566 44.99992 4.620574E-06 1.115508E-05
2.46 0.3585958 -0.5252891 44.99991 3.696458E-06 8.924059E-06
2.48 0.3571214 -0.5267633 44.99991 3.696458E-06 8.924059E-06
2.5 0.3542386 -0.5296462 44.99991 3.696457E-06 8.924059E-06
2.52 0.3500177 -0.533867 44.99991 3.696457E-06 8.924058E-06
2.54 0.3445643 -0.5393205 44.9999 2.772343E-06 6.693044E-06
2.56 0.3380151 -0.5458696 44.9999 2.772342E-06 6.693044E-06
2.58 0.3305338 -0.5533513 44.99989 -1.689687E-06 4.844816E-06
2.6 0.3223053 -0.5615797 44.99988 -1.689687E-06 4.844816E-06
2.62 0.3135299 -0.5703551 44.99988 -1.689688E-06 4.844816E-06
2.64 0.3044173 -0.5794678 44.99988 -2.613801E-06 2.613801E-06
2.66 0.2951799 -0.5887051 44.99988 -2.613801E-06 2.613801E-06
2.68 0.2860282 -0.5978569 44.99988 -2.613801E-06 2.613801E-06
2.7 0.2771648 -0.6067201 44.99987 -1.689688E-06 4.844815E-06
2.72 0.2687809 -0.6151041 44.99987 -2.613801E-06 2.613801E-06
2.74 0.2610519 -0.622833 44.99986 -2.613802E-06 2.613802E-06
2.76 0.254135 -0.6297499 44.99986 -2.613802E-06 2.613802E-06
2.78 0.2481671 -0.6357183 44.99985 -7.075828E-06 7.655767E-07
2.8 0.2432628 -0.6406221 44.99986 -2.613802E-06 2.613802E-06
2.82 0.2395137 -0.6443717 44.99985 -7.075828E-06 7.655769E-07
2.84 0.2369875 -0.6468979 44.99984 -7.99994E-06 -1.465436E-06
2.86 0.2357278 -0.6481576 44.99984 -7.99994E-06 -1.465435E-06
2.88 0.2357541 -0.6481313 44.99984 -7.999939E-06 -1.465435E-06
2.9 0.2370618 -0.6468235 44.99984 -7.999939E-06 -1.465435E-06
2.92 0.2396139 -0.6442714 44.99984 -8.924051E-06 -3.696447E-06
2.94 0.243335 -0.6405503 44.99983 -8.92405E-06 -3.696447E-06
2.96 0.2481148 -0.6357704 44.99982 -8.924049E-06 -3.696445E-06
2.98 0.2538133 -0.6300722 44.99982 -8.924048E-06 -3.696445E-06
3 0.2602678 -0.6236178 44.99982 -7.999937E-06 -1.465433E-06
3.02 0.2672997 -0.6165859 44.99982 -8.924048E-06 -3.696444E-06
3.04 0.2747222 -0.6091633 44.99981 -8.924048E-06 -3.696444E-06
3.06 0.2823467 -0.6015388 44.99981 -8.924048E-06 -3.696443E-06
3.08 0.2899892 -0.5938963 44.99981 -8.924048E-06 -3.696443E-06
3.1 0.2974748 -0.5864106 44.9998 -9.848158E-06 -5.927454E-06
3.12 0.3046413 -0.5792441 44.99979 -9.848158E-06 -5.927454E-06
3.14 0.3113423 -0.572543 44.99979 -9.848158E-06 -5.927453E-06
3.16 0.3174483 -0.5664371 44.99979 -9.848157E-06 -5.927453E-06
3.18 0.3228475 -0.5610385 44.99978 -1.431018E-05 -7.775672E-06
3.2 0.3274463 -0.5564396 44.99979 -1.431018E-05 -7.775671E-06
3.22 0.3311688 -0.5527171 44.99977 -1.523428E-05 -1.000668E-05
3.24 0.3339566 -0.5499293 44.99977 -1.523428E-05 -1.000668E-05
3.26 0.3357678 -0.548118 44.99977 -1.523428E-05 -1.000668E-05
3.28 0.3365769 -0.5473089 44.99976 -1.431017E-05 -7.775667E-06
3.3 0.336374 -0.5475118 44.99976 -1.523428E-05 -1.000668E-05
3.32 0.335165 -0.5487207 44.99975 -1.523428E-05 -1.000668E-05
3.34 0.332978 -0.5509081 44.99976 -1.523428E-05 -1.000667E-05
3.36 0.3298657 -0.55402 44.99975 -1.523428E-05 -1.000668E-05
3.38 0.3259043 -0.5579818 44.99975 -1.523428E-05 -1.000667E-05
3.4 0.3211908 -0.5626954 44.99975 -1.615838E-05 -1.223768E-05
3.42 0.3158401 -0.568046 44.99974 -1.615838E-05 -1.223768E-05
3.44 0.3099817 -0.5739044 44.99974 -1.615838E-05 -1.223768E-05
3.46 0.3037557 -0.5801305 44.99973 -1.615838E-05 -1.223768E-05
3.48 0.2973088 -0.5865773 44.99973 -1.708249E-05 -1.446869E-05
3.5 0.2907906 -0.5930954 44.99973 -1.708249E-05 -1.446869E-05
3.52 0.2843496 -0.5995364 44.99973 -1.708249E-05 -1.446869E-05
3.54 0.2781297 -0.6057563 44.99972 -1.708249E-05 -1.446868E-05
3.56 0.2722671 -0.6116197 44.99971 -2.15445E-05 -1.631689E-05
3.58 0.2668876 -0.6169991 44.99971 -2.062039E-05 -1.408588E-05
3.6 0.2621045 -0.6217823 44.99971 -2.15445E-05 -1.631689E-05
3.62 0.2580161 -0.6258706 44.9997 -2.15445E-05 -1.631689E-05
3.64 0.2547052 -0.6291815 44.99969 -2.154449E-05 -1.631689E-05
3.66 0.2522372 -0.6316495 44.9997 -2.154449E-05 -1.631689E-05
3.68 0.2506598 -0.6332269 44.99969 -2.24686E-05 -1.85479E-05
3.7 0.2500024 -0.6338843 44.99969 -2.24686E-05 -1.854789E-05
3.72 0.2502758 -0.6336108 44.99968 -2.24686E-05 -1.854789E-05
3.74 0.2514721 -0.6324151 44.99968 -2.246859E-05 -1.854789E-05
3.76 0.2535588 -0.6303278 44.99967 -2.33927E-05 -2.07789E-05
3.78 0.2564779 -0.6274092 44.99966 -2.33927E-05 -2.077889E-05
3.8 0.2601484 -0.6237388 44.99967 -2.33927E-05 -2.077889E-05
3.82 0.2644696 -0.6194174 44.99966 -2.339269E-05 -2.077889E-05
3.84 0.2693255 -0.6145616 44.99966 -2.339269E-05 -2.077889E-05
3.86 0.2745888 -0.6092983 44.99966 -2.43168E-05 -2.300989E-05
3.88 0.2801257 -0.6037613 44.99966 -2.339269E-05 -2.077889E-05
3.9 0.2858005 -0.5980866 44.99965 -2.339269E-05 -2.077888E-05
3.92 0.2914789 -0.5924081 44.99964 -2.339268E-05 -2.077888E-05
3.94 0.2970322 -0.5868548 44.99964 -2.339268E-05 -2.077888E-05
3.96 0.3023393 -0.5815477 44.99964 -2.431679E-05 -2.300989E-05
3.98 0.3072894 -0.576598 44.99963 -2.877879E-05 -2.485809E-05
4 0.3117832 -0.5721041 44.99962 -2.877879E-05 -2.485809E-05
4.02 0.3157342 -0.568153 44.99963 -2.877879E-05 -2.485809E-05
4.04 0.3190692 -0.5648181 44.99963 -2.877879E-05 -2.485809E-05
4.06 0.3217285 -0.5621588 44.99962 -2.970289E-05 -2.708909E-05
4.08 0.323666 -0.5602212 44.99962 -2.970289E-05 -2.708909E-05
4.1 0.3248496 -0.5590377 44.99961 -2.970289E-05 -2.708909E-05
4.12 0.3252602 -0.558627 44.9996 -2.970289E-05 -2.708909E-05
4.14 0.3248925 -0.5589955 44.9996 -2.970288E-05 -2.708907E-05
4.16 0.3237548 -0.5601324 44.9996 -2.970289E-05 -2.708908E-05
4.18 0.3218739 -0.5620141 44.99959 -2.970288E-05 -2.708907E-05
4.2 0.3192948 -0.5645932 44.99959 -2.970287E-05 -2.708907E-05
4.22 0.3160795 -0.5678084 44.99958 -2.970287E-05 -2.708907E-05
4.24 0.3123057 -0.5715822 44.99958 -3.062697E-05 -2.932007E-05
4.26 0.308064 -0.5758239 44.99958 -3.062697E-05 -2.932007E-05
4.28 0.3034554 -0.5804325 44.99958 -3.062697E-05 -2.932007E-05
4.3 0.2985888 -0.5852991 44.99958 -3.062697E-05 -2.932007E-05
4.32 0.2935777 -0.5903102 44.99957 -3.062697E-05 -2.932007E-05
4.34 0.2885375 -0.5953504 44.99957 -3.155107E-05 -3.155107E-05
4.36 0.2835829 -0.600305 44.99957 -3.155106E-05 -3.155106E-05
4.38 0.2788245 -0.6050633 44.99956 -3.508897E-05 -3.116827E-05
4.4 0.2743672 -0.6095206 44.99955 -3.508896E-05 -3.116826E-05
4.42 0.2703077 -0.61358 44.99954 -3.416486E-05 -2.893725E-05
4.44 0.2667326 -0.6171551 44.99954 -3.416486E-05 -2.893725E-05
4.46 0.2637171 -0.6201712 44.99953 -3.324074E-05 -2.670624E-05
4.48 0.2613235 -0.6225648 44.99952 -3.139254E-05 -2.224422E-05
4.5 0.2596006 -0.6242877 44.99952 -3.139254E-05 -2.224422E-05
4.52 0.2585827 -0.6253057 44.99951 -3.046843E-05 -2.001322E-05
4.54 0.2582893 -0.6255989 44.9995 -3.046843E-05 -2.001321E-05
4.56 0.2587253 -0.6251634 44.99949 -3.400633E-05 -1.96304E-05
4.58 0.2598794 -0.6240088 44.99949 -2.954433E-05 -1.77822E-05
4.6 0.2617211 -0.6221676 44.99948 -3.308223E-05 -1.73994E-05
4.62 0.2642011 -0.6196876 44.99948 -3.215812E-05 -1.516839E-05
4.64 0.2672534 -0.6166352 44.99947 -3.215812E-05 -1.516839E-05
4.66 0.2707976 -0.613091 44.99946 -3.123402E-05 -1.293738E-05
4.68 0.2747422 -0.6091468 44.99945 -3.477191E-05 -1.255457E-05
4.7 0.2789873 -0.6049018 44.99945 -3.477191E-05 -1.255457E-05
4.72 0.283428 -0.600461 44.99945 -3.384781E-05 -1.032356E-05
4.74 0.2879579 -0.5959311 44.99944 -3.384781E-05 -1.032356E-05
4.76 0.2924716 -0.5914174 44.99943 -3.292371E-05 -8.092558E-06
4.78 0.2968674 -0.5870219 44.99941 -3.738571E-05 -9.940747E-06
4.8 0.3010495 -0.5828394 44.99941 -3.107551E-05 -3.630554E-06
4.82 0.3049298 -0.5789596 44.99941 -3.553751E-05 -5.478743E-06
4.84 0.3084289 -0.5754603 44.9994 -3.461341E-05 -3.247739E-06
4.86 0.3114776 -0.5724115 44.9994 -3.368931E-05 -1.016738E-06
4.88 0.3140174 -0.5698718 44.99939 -3.368931E-05 -1.016735E-06
4.9 0.3160008 -0.5678892 44.99938 -3.276521E-05 1.214268E-06
4.92 0.3173915 -0.5664984 44.99937 -3.276521E-05 1.21427E-06
4.94 0.3181652 -0.5657247 44.99937 -3.184111E-05 3.445273E-06
4.96 0.3183086 -0.5655813 44.99936 -3.184111E-05 3.445275E-06
4.98 0.3178201 -0.5660697 44.99936 -3.091701E-05 5.676272E-06
5 0.3167108 -0.5671794 44.99934 -3.445491E-05 6.059086E-06
